train,valid,ood
9.620000000000000284e+01,8.400000000000000000e+01,5.799999999999999289e+01
9.589999999999999147e+01,8.700000000000000000e+01,5.699999999999999289e+01
9.419999999999998863e+01,8.300000000000000000e+01,5.300000000000000000e+01
9.609999999999999432e+01,8.400000000000000000e+01,5.200000000000000000e+01
9.479999999999999716e+01,8.900000000000000000e+01,5.200000000000000000e+01
9.559999999999999432e+01,8.800000000000000000e+01,5.300000000000000000e+01
9.419999999999998863e+01,8.100000000000000000e+01,5.300000000000000000e+01
9.489999999999999147e+01,8.700000000000000000e+01,5.300000000000000000e+01
9.519999999999998863e+01,8.700000000000000000e+01,5.200000000000000000e+01
9.539999999999999147e+01,8.700000000000000000e+01,5.000000000000000000e+01
9.689999999999999147e+01,8.600000000000000000e+01,5.200000000000000000e+01
9.529999999999999716e+01,8.300000000000000000e+01,5.100000000000000000e+01
9.539999999999999147e+01,8.400000000000000000e+01,5.400000000000000000e+01
9.539999999999999147e+01,8.700000000000000000e+01,5.600000000000000711e+01
9.570000000000000284e+01,8.800000000000000000e+01,5.799999999999999289e+01
9.639999999999999147e+01,8.800000000000000000e+01,5.200000000000000000e+01
9.529999999999999716e+01,8.300000000000000000e+01,5.300000000000000000e+01
9.659999999999999432e+01,8.300000000000000000e+01,5.500000000000000711e+01
9.570000000000000284e+01,8.300000000000000000e+01,5.400000000000000000e+01
9.489999999999999147e+01,8.600000000000000000e+01,5.400000000000000000e+01
